id,title,current_price,original_price,discount_text,image_url,unit_size,category,url,scrape_date,store
203227,Bieze Rauwkost farmer,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303539323137?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/203227,2025-03-06,Albert Heijn
203226,Bieze Rauwkost coleslaw,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303539323232?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/203226,2025-03-06,Albert Heijn
54074,AH Komkommer,"€0,00","€1,05",,https://static.ah.nl/dam/product/AHI_43545239393130333237?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/54074,2025-03-06,Albert Heijn
4164,AH Courgette,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_434d50303135383737?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4164,2025-03-06,Albert Heijn
41194,AH Paprika mix,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_4354523130313535303437?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41194,2025-03-06,Albert Heijn
203229,Bieze Rauwkost 4 seizoenen,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_4354523130303539333931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/203229,2025-03-06,Albert Heijn
171425,AH Prei,"€0,00","€0,65",,https://static.ah.nl/dam/product/AHI_434d50303133303736?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/171425,2025-03-06,Albert Heijn
4177,AH Broccoli,"€0,00","€1,45",,https://static.ah.nl/dam/product/AHI_43545237303333353032?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4177,2025-03-06,Albert Heijn
4117,AH Paprika rood,"€0,00","€0,95",,https://static.ah.nl/dam/product/AHI_434d50303133303732?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4117,2025-03-06,Albert Heijn
101130,AH Biologisch Komkommer,"€0,00","€1,65",,https://static.ah.nl/dam/product/AHI_434d50303138353037?revLabel=6&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/101130,2025-03-06,Albert Heijn
129400,AH Avocado eetrijp,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239393339323834?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/129400,2025-03-06,Albert Heijn
123209,AH Elstar zak,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239383933333036?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/123209,2025-03-06,Albert Heijn
471641,AH Snoepgroente tomaat,"€0,00","€3,29",,https://static.ah.nl/dam/product/AHI_43545239393033383533?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/471641,2025-03-06,Albert Heijn
2226,AH Tomatenpuree,"€0,00","€0,49",,https://static.ah.nl/dam/product/AHI_4354523130313139343536?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/2226,2025-03-06,Albert Heijn
566924,AH Tomatenpuree 4-pack,"€0,00","€1,96",,https://static.ah.nl/dam/product/AHI_4354523130303038333435?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/566924,2025-03-06,Albert Heijn
502305,AH Snoepgroente komkommer,"€0,00","€2,29",,https://static.ah.nl/dam/product/AHI_43545239393430323031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/502305,2025-03-06,Albert Heijn
4137,AH Cherrytomaten,"€0,00","€1,25",,https://static.ah.nl/dam/product/AHI_4354523130303637303134?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4137,2025-03-06,Albert Heijn
129993,AH Zoete kleine appeltjes,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239393238353636?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/129993,2025-03-06,Albert Heijn
4183,AH Bloemkool,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_434d50363933303934?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4183,2025-03-06,Albert Heijn
169688,AH Aardappelen voor de stamppot,"€0,00","€1,49",,https://static.ah.nl/dam/product/AHI_434d50303434313235?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/169688,2025-03-06,Albert Heijn
169813,AH Bosui,"€0,00","€0,85",,https://static.ah.nl/dam/product/AHI_434d50323432353236?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/169813,2025-03-06,Albert Heijn
96049,AH Iets kruimige aardappelen,"€0,00","€4,39",,https://static.ah.nl/dam/product/AHI_4354523130313334343435?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/96049,2025-03-06,Albert Heijn
117190,Pink Lady Appels schaal,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_43545239353935393435?revLabel=10&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/117190,2025-03-06,Albert Heijn
490796,AH Snoepgroente tomaat,"€0,00","€2,19",,https://static.ah.nl/dam/product/AHI_43545239393430313934?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/490796,2025-03-06,Albert Heijn
4088,AH Tomaten,"€0,00","€1,65",,https://static.ah.nl/dam/product/AHI_4354523130303433393832?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4088,2025-03-06,Albert Heijn
104818,AH Biologisch Gember,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_43545239363430383534?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/104818,2025-03-06,Albert Heijn
4169,AH Witte champignons,"€0,00","€1,35",,https://static.ah.nl/dam/product/AHI_43545239383738333636?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4169,2025-03-06,Albert Heijn
111767,AH Rucola,"€0,00","€1,09",,https://static.ah.nl/dam/product/AHI_43545239383937353432?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/111767,2025-03-06,Albert Heijn
51768,AH Boerenkool,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239383837313038?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/51768,2025-03-06,Albert Heijn
41172,AH Basilicum,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_4354523130303737343739?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41172,2025-03-06,Albert Heijn
111388,AH Iets kruimige aardappelen,"€0,00","€1,65",,https://static.ah.nl/dam/product/AHI_4354523130313135373735?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/111388,2025-03-06,Albert Heijn
4076,AH Winterpeen,"€0,00","€1,35",,https://static.ah.nl/dam/product/AHI_43545239383736323731?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4076,2025-03-06,Albert Heijn
4160,AH Knoflook,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_43545239393536393638?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4160,2025-03-06,Albert Heijn
4083,AH Gele uien,"€0,00","€1,25",,https://static.ah.nl/dam/product/AHI_43545239393239393133?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4083,2025-03-06,Albert Heijn
193247,AH Fijngesneden ijsbergsla,"€0,00","€0,99",,https://static.ah.nl/dam/product/AHI_43545239383934373335?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/193247,2025-03-06,Albert Heijn
111781,AH Geschrapte worteltjes,"€0,00","€1,09",,https://static.ah.nl/dam/product/AHI_43545239383533393536?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/111781,2025-03-06,Albert Heijn
99036,AH Winterpeen,"€0,00","€0,35",,https://static.ah.nl/dam/product/AHI_434d50303631383931?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/99036,2025-03-06,Albert Heijn
67874,AH Roma tomaten,"€0,00","€2,75",,https://static.ah.nl/dam/product/AHI_4354523130303433393631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/67874,2025-03-06,Albert Heijn
4180,AH Aubergine,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_4354523130303838383334?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4180,2025-03-06,Albert Heijn
41080,AH Roerbakgroente Italiaans,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_43545239383931393538?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41080,2025-03-06,Albert Heijn
41203,AH Kastanjechampignons,"€0,00","€1,75",,https://static.ah.nl/dam/product/AHI_43545239383738343338?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41203,2025-03-06,Albert Heijn
425999,AH Biologisch Zoete puntpaprika,"€0,00","€2,45",,https://static.ah.nl/dam/product/AHI_43545239393339333033?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/425999,2025-03-06,Albert Heijn
123865,AH Sweet palermo rode puntpaprika,"€0,00","€1,75",,https://static.ah.nl/dam/product/AHI_4354523130313336303839?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/123865,2025-03-06,Albert Heijn
481844,AH Tomaten gezeefd passata,"€0,00","€0,85",,https://static.ah.nl/dam/product/AHI_43545239393339353339?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/481844,2025-03-06,Albert Heijn
128148,AH Geschrapte worteltjes grootverpakking,"€0,00","€1,59",,https://static.ah.nl/dam/product/AHI_4354523130303832303237?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/128148,2025-03-06,Albert Heijn
395948,AH Spinazie kleinverpakking,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_4354523130303136353934?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/395948,2025-03-06,Albert Heijn
4099,AH IJsbergsla,"€0,00","€1,15",,https://static.ah.nl/dam/product/AHI_434d50353037333230?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4099,2025-03-06,Albert Heijn
525847,AH Gele uien,"€0,00","€0,99",,https://static.ah.nl/dam/product/AHI_43545239383931303032?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525847,2025-03-06,Albert Heijn
80568,AH Hutspot,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_43545239383935303934?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/80568,2025-03-06,Albert Heijn
238834,AH Witlof,"€0,00","€2,25",,https://static.ah.nl/dam/product/AHI_43545239383833303131?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/238834,2025-03-06,Albert Heijn
169797,AH Avocado,"€0,00","€1,35",,https://static.ah.nl/dam/product/AHI_434d50323436393539?revLabel=5&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/169797,2025-03-06,Albert Heijn
502289,AH Snoepgroente paprikamix,"€0,00","€2,29",,https://static.ah.nl/dam/product/AHI_4354523130303433393637?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/502289,2025-03-06,Albert Heijn
490393,SPRANK Appels schaal,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_4354523130313432343633?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/490393,2025-03-06,Albert Heijn
218641,AH Biologisch Rode bieten gekookt,"€0,00","€1,49",,https://static.ah.nl/dam/product/AHI_43545239373137303632?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/218641,2025-03-06,Albert Heijn
394821,AH Snoepgroente worteltjes,"€0,00","€0,89",,https://static.ah.nl/dam/product/AHI_43545239383836393930?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/394821,2025-03-06,Albert Heijn
221495,AH Wortelen,"€0,00","€1,09",,https://static.ah.nl/dam/product/AHI_43545239383930393737?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/221495,2025-03-06,Albert Heijn
198690,AH Mini krieltjes,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_43545239363435353838?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/198690,2025-03-06,Albert Heijn
185202,AH Biologisch Courgette,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_4354523130313136363934?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/185202,2025-03-06,Albert Heijn
395946,AH Sperziebonen,"€0,00","€2,29",,https://static.ah.nl/dam/product/AHI_43545239393532383636?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/395946,2025-03-06,Albert Heijn
482757,AH Aardappelen kruimig,"€0,00","€1,49",,https://static.ah.nl/dam/product/AHI_4354523130313136373739?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/482757,2025-03-06,Albert Heijn
129684,AH IJsbergsla,"€0,00","€1,09",,https://static.ah.nl/dam/product/AHI_43545239393532383532?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/129684,2025-03-06,Albert Heijn
561136,AH Biologisch Winterpeen,"€0,00","€1,25",,https://static.ah.nl/dam/product/AHI_43545239393438353435?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/561136,2025-03-06,Albert Heijn
502389,AH Biologisch Snoepgroente tomaat,"€0,00","€3,79",,https://static.ah.nl/dam/product/AHI_4354523130303433393539?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/502389,2025-03-06,Albert Heijn
123864,AH Tasty Tom trostomaten,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_4354523130313336313538?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/123864,2025-03-06,Albert Heijn
387770,AH Rode peper,"€0,00","€0,45",,https://static.ah.nl/dam/product/AHI_434d50323137303330?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/387770,2025-03-06,Albert Heijn
155600,AH Aardappelschijfjes,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_43545239363439393731?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/155600,2025-03-06,Albert Heijn
490280,AH Rode uien,"€0,00","€1,09",,https://static.ah.nl/dam/product/AHI_43545239383834353837?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/490280,2025-03-06,Albert Heijn
389076,AH Biologisch Trostomaten,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_4354523130303433393630?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/389076,2025-03-06,Albert Heijn
67842,AH Witte champignons,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_43545239383831353437?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/67842,2025-03-06,Albert Heijn
165583,AH Sweet cherry cherrytomaten,"€0,00","€3,19",,https://static.ah.nl/dam/product/AHI_43545239393738353934?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/165583,2025-03-06,Albert Heijn
466127,AH Biologisch Broccoli,"€0,00","€2,45",,https://static.ah.nl/dam/product/AHI_43545239353433343635?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/466127,2025-03-06,Albert Heijn
4102,AH Sperziebonen,"€0,00","€2,79",,https://static.ah.nl/dam/product/AHI_43545239383833393433?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4102,2025-03-06,Albert Heijn
525254,AH Mini krieltjes bistro,"€0,00","€0,99",,https://static.ah.nl/dam/product/AHI_4354523130313130373235?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/525254,2025-03-06,Albert Heijn
127259,AH Snijbonen,"€0,00","€2,19",,https://static.ah.nl/dam/product/AHI_4354523130303235313636?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/127259,2025-03-06,Albert Heijn
129242,AH Groene kiwi's,"€0,00","€4,49",,https://static.ah.nl/dam/product/AHI_43545239393339353231?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/129242,2025-03-06,Albert Heijn
4178,AH Bleekselderij,"€0,00","€1,55",,https://static.ah.nl/dam/product/AHI_434d50323432303532?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4178,2025-03-06,Albert Heijn
203003,AH Biologisch Pastinaak,"€0,00","€2,09",,https://static.ah.nl/dam/product/AHI_43545239393339323932?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/203003,2025-03-06,Albert Heijn
418283,AH Roerbakgroente Italiaans fijngesneden,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239383936313532?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/418283,2025-03-06,Albert Heijn
4071,AH Zuurkool naturel,"€0,00","€0,89",,https://static.ah.nl/dam/product/AHI_4354523130303632353633?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/4071,2025-03-06,Albert Heijn
494448,AH Macaroni spaghetti groente,"€0,00","€1,79",,https://static.ah.nl/dam/product/AHI_43545239383934323332?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/494448,2025-03-06,Albert Heijn
465601,AH Snoepgroente tomaat,"€0,00","€5,99",,https://static.ah.nl/dam/product/AHI_4354523130303433393635?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/465601,2025-03-06,Albert Heijn
230848,AH Sperziebonen kleinverpakking,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239393131393038?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/230848,2025-03-06,Albert Heijn
62661,AH Rucola slamelange,"€0,00","€1,39",,https://static.ah.nl/dam/product/AHI_43545239383936313338?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/62661,2025-03-06,Albert Heijn
192851,AH Bimi,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_4354523130303234363834?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/192851,2025-03-06,Albert Heijn
41069,AH Wokgroente Chinees,"€0,00","€2,49",,https://static.ah.nl/dam/product/AHI_43545239383933333035?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/41069,2025-03-06,Albert Heijn
439146,AH Rode uien,"€0,00","€1,25",,https://static.ah.nl/dam/product/AHI_43545239383834363135?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/439146,2025-03-06,Albert Heijn
494452,AH Nasi groente,"€0,00","€1,85",,https://static.ah.nl/dam/product/AHI_43545239383933333337?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/494452,2025-03-06,Albert Heijn
164358,AH Oranje zoete aardappel,"€0,00","€3,09",,https://static.ah.nl/dam/product/AHI_4354523130303632353638?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/164358,2025-03-06,Albert Heijn
395960,AH Spinazie,"€0,00","€1,99",,https://static.ah.nl/dam/product/AHI_43545239383736323931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/395960,2025-03-06,Albert Heijn
123866,AH Vastkokende aardappelen,"€0,00","€1,65",,https://static.ah.nl/dam/product/AHI_4354523130303638343838?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/123866,2025-03-06,Albert Heijn
109078,AH Jonagold zak,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239383933373030?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/109078,2025-03-06,Albert Heijn
476241,AH Mini krieltjes,"€0,00","€0,99",,https://static.ah.nl/dam/product/AHI_43545239363737303231?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/476241,2025-03-06,Albert Heijn
226367,AH Broccoliroosjes,"€0,00","€1,49",,https://static.ah.nl/dam/product/AHI_43545239393434373239?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/226367,2025-03-06,Albert Heijn
455430,AH Finest Red Nederlandse trostomaten,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_4354523130313433323533?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/455430,2025-03-06,Albert Heijn
520805,AH Snoepgroente tomatenmix,"€0,00","€2,19",,https://static.ah.nl/dam/product/AHI_43545239393430323036?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/520805,2025-03-06,Albert Heijn
800,AH Maiskorrels fris en knapperig,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_43545239363338383136?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/800,2025-03-06,Albert Heijn
418287,AH Aardappelen voor de stamppot,"€0,00","€1,69",,https://static.ah.nl/dam/product/AHI_434d50373330333434?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/418287,2025-03-06,Albert Heijn
238968,AH Koriander,"€0,00","€1,19",,https://static.ah.nl/dam/product/AHI_4354523130303737343736?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/238968,2025-03-06,Albert Heijn
107685,AH Romaatjes,"€0,00","€2,29",,https://static.ah.nl/dam/product/AHI_4354523130303433393632?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/107685,2025-03-06,Albert Heijn
207061,AH Munt grootverpakking,"€0,00","€1,39",,https://static.ah.nl/dam/product/AHI_4354523130303739333034?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/207061,2025-03-06,Albert Heijn
56338,AH Andijvie fijngesneden kleinverpakking,"€0,00","€1,39",,https://static.ah.nl/dam/product/AHI_43545239383736323835?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/56338,2025-03-06,Albert Heijn
164108,AH Haricots verts,"€0,00","€3,19",,https://static.ah.nl/dam/product/AHI_43545239373638313331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/164108,2025-03-06,Albert Heijn
415248,AH Biologisch Paprika duo,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239393339323937?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/415248,2025-03-06,Albert Heijn
186650,AH Biologisch Prei,"€0,00","€1,09",,https://static.ah.nl/dam/product/AHI_43545239393332383739?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/186650,2025-03-06,Albert Heijn
167873,AH Terra Kikkererwten,"€0,00","€0,99",,https://static.ah.nl/dam/product/AHI_4354523130313532333834?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/167873,2025-03-06,Albert Heijn
195431,AH Granny Smith schaal,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_4354523130313031373031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/195431,2025-03-06,Albert Heijn
235203,AH Biologisch Spinazie,"€0,00","€2,79",,https://static.ah.nl/dam/product/AHI_43545239393031303237?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/235203,2025-03-06,Albert Heijn
449311,AH Biologisch Baby romaine,"€0,00","€2,25",,https://static.ah.nl/dam/product/AHI_43545239383831353535?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/449311,2025-03-06,Albert Heijn
435427,AH Snoepgroente worteltjes,"€0,00","€2,99",,https://static.ah.nl/dam/product/AHI_43545239393835373331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/435427,2025-03-06,Albert Heijn
141,AH Galia meloen,"€0,00","€2,79",,https://static.ah.nl/dam/product/AHI_434d50303133303437?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/141,2025-03-06,Albert Heijn
101132,AH Biologisch Kastanjechampignons,"€0,00","€2,19",,https://static.ah.nl/dam/product/AHI_4354523130303337393337?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/101132,2025-03-06,Albert Heijn
185774,AH Biologisch Knoflook,"€0,00","€1,45",,https://static.ah.nl/dam/product/AHI_43545239393536383837?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/185774,2025-03-06,Albert Heijn
67593,AH Veldsla,"€0,00","€1,29",,https://static.ah.nl/dam/product/AHI_43545239393433333733?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/67593,2025-03-06,Albert Heijn
226440,Iglo Spinazie à la crème,"€0,00","€2,59",,https://static.ah.nl/dam/product/AHI_4354523130303934393534?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/226440,2025-03-06,Albert Heijn
562393,Iglo Spinazie a la creme 3-pack,"€0,00","€7,77",,https://static.ah.nl/dam/product/AHI_43545239393630393635?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/562393,2025-03-06,Albert Heijn
184957,AH Biologisch Gala schaal,"€0,00","€0,00",,https://static.ah.nl/dam/product/AHI_4354523130313239333336?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,,,https://www.ah.nl/producten/product/184957,2025-03-06,Albert Heijn
